UPC,BRAND,BRAND VARIANT,PROMOTION,PRODUCT COUNT,PACK COUNT,SHAPE,SIZE,PRICE,COMMENT,VIEW
4_999999823940,4_HERSHEYS,READY TO DRINK,,,,CANISTER,,,,REAR VIEW
5_999999823940,5_HERSHEYS,READY TO DRINK,,,,CANISTER,,,,PARTIAL VIEW
999999823941,LUZIANNE,TEA,,,,BOX,,,,
1_999999823941,1_LUZIANNE,TEA,,,,BOX,,,,SIDE VIEW
4_999999823941,4_LUZIANNE,TEA,,,,BOX,,,,REAR VIEW
5_999999823941,5_LUZIANNE,TEA,,,,BOX,,,,PARTIAL VIEW
6_999999823941,6_LUZIANNE,TEA,,,,BOX,,,,ANGLED VIEW
4_999999982370,4_CAFE BUSTELO,K CUPS,,,,BOX,,,,REAR VIEW
6_999999982370,6_CAFE BUSTELO,K CUPS,,,,BOX,,,,ANGLED VIEW
999999823942,KOHANA,COLD BREW READY TO DRINK,,,,BOTTLE,,,,
1_999999823942,1_KOHANA,COLD BREW READY TO DRINK,,,,BOTTLE,,,,SIDE VIEW
5_999999823942,5_KOHANA,COLD BREW READY TO DRINK,,,,BOTTLE,,,,PARTIAL VIEW
1_999999823934,1_THE COFFEE BEAN AND TEA LEAF,GROUND COFFEE,,,,POUCH,,,,SIDE VIEW
999999823943,KEURIG HOT,K CUPS,,,,BOX,,,,
1_999999823943,1_KEURIG HOT,K CUPS,,,,BOX,,,,SIDE VIEW
4_999999823943,4_KEURIG HOT,K CUPS,,,,BOX,,,,REAR VIEW
5_999999823943,5_KEURIG HOT,K CUPS,,,,BOX,,,,PARTIAL VIEW
6_999999823943,6_KEURIG HOT,K CUPS,,,,BOX,,,,ANGLED VIEW
999999823944,SEATTLES BEST COFFEE,HENRYS BLEND COMPLEX AND ROBUST DARK ROAST SMOOTH ROASTED,,1 count,1 PACK,POUCH,12 OZ,5.38,,
999999981265,STARBUCKS,COLD BREW COFFEE COCOA AND HONEY WITH CREAM,,1 COUNT,1 PACK,BOTTLE,11 FL OZ,2.98,,
3_999999982348,3_NESTLE,HOT COCOA MIX,,,,BOX,,,,TOP VIEW
999999823945,STARBUCKS,DECAF HOUSE BLEND RICH AND LIVELY MEDIUM,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,
999999823946,STARBUCKS,HOUSE BLEND RICH AND LIVELY MEDIUM,,1 COUNT,1 PACK,POUCH,28 OZ,15.98,,
999999823947,STARBUCKS,HOUSE BLEND RICH AND LIVELY MEDIUM,,1 COUNT,1 PACK,POUCH,20 OZ,11.16,,
999999823948,STARBUCKS,ESPRESSO ROAST RICH AND CARAMELLY DARK,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,
999999823949,STARBUCKS,ESPRESSO ROAST RICH AND CARAMELLY DARK,,1 COUNT,1 PACK,POUCH,20 OZ,11.98,,
6_999999982012,6_STARBUCKS,PIKE PLACE ROAST SMOOTH & BALANCED MEDIUM ROAST,,32 COUNT,1 PACK,BOX,14.08 OZ,19.98,,ANGLED VIEW
1_999999823944,1_SEATTLES BEST COFFEE,HENRYS BLEND COMPLEX AND ROBUST DARK ROAST SMOOTH ROASTED,,1 count,1 PACK,POUCH,12 OZ,5.38,,SIDE VIEW
1_999999981265,1_STARBUCKS,COLD BREW COFFEE COCOA AND HONEY WITH CREAM,,1 COUNT,1 PACK,BOTTLE,11 FL OZ,2.98,,SIDE VIEW
1_999999823945,1_STARBUCKS,DECAF HOUSE BLEND RICH AND LIVELY MEDIUM,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,SIDE VIEW
1_999999823946,1_STARBUCKS,HOUSE BLEND RICH AND LIVELY MEDIUM,,1 COUNT,1 PACK,POUCH,28 OZ,15.98,,SIDE VIEW
1_999999823947,1_STARBUCKS,HOUSE BLEND RICH AND LIVELY MEDIUM,,1 COUNT,1 PACK,POUCH,20 OZ,11.16,,SIDE VIEW
1_999999823948,1_STARBUCKS,ESPRESSO ROAST RICH AND CARAMELLY DARK,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,SIDE VIEW
1_999999823949,1_STARBUCKS,ESPRESSO ROAST RICH AND CARAMELLY DARK,,1 COUNT,1 PACK,POUCH,20 OZ,11.98,,SIDE VIEW
5__999999823944,5_SEATTLES BEST COFFEE,HENRYS BLEND COMPLEX AND ROBUST DARK ROAST SMOOTH ROASTED,,1 count,1 PACK,POUCH,12 OZ,5.38,,PARTIAL VIEW
5_999999981265,5_STARBUCKS,COLD BREW COFFEE COCOA AND HONEY WITH CREAM,,1 COUNT,1 PACK,BOTTLE,11 FL OZ,2.98,,PARTIAL VIEW
5_999999823945,5_STARBUCKS,DECAF HOUSE BLEND RICH AND LIVELY MEDIUM,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,PARTIAL VIEW
5_999999823946,5_STARBUCKS,HOUSE BLEND RICH AND LIVELY MEDIUM,,1 COUNT,1 PACK,POUCH,28 OZ,15.98,,PARTIAL VIEW
5_999999823947,5_STARBUCKS,HOUSE BLEND RICH AND LIVELY MEDIUM,,1 COUNT,1 PACK,POUCH,20 OZ,11.16,,PARTIAL VIEW
5_999999823948,5_STARBUCKS,ESPRESSO ROAST RICH AND CARAMELLY DARK,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,PARTIAL VIEW
5_999999823949,5_STARBUCKS,ESPRESSO ROAST RICH AND CARAMELLY DARK,,1 COUNT,1 PACK,POUCH,20 OZ,11.98,,PARTIAL VIEW
999999981070,STARBUCKS,WHITE CHOCOLATE MOCHA,LIMITED EDITION,1 COUNT,1 PACK,BOTTLE,14 FL OZ,2.50,,
1_999999981070,1_STARBUCKS,WHITE CHOCOLATE MOCHA,LIMITED EDITION,1 COUNT,1 PACK,BOTTLE,14 FL OZ,2.50,,SIDE VIEW
5_999999981070,5_STARBUCKS,WHITE CHOCOLATE MOCHA,LIMITED EDITION,1 COUNT,1 PACK,BOTTLE,14 FL OZ,2.50,,PARTIAL VIEW
999999823950,STARBUCKS,SUMATRA SINGLE ORIGIN EARTHLY AND HERBAL DARK,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,
999999823951,STARBUCKS,SUMATRA SINGLE ORIGIN EARTHLY AND HERBAL DARK,,1 COUNT,1 PACK,POUCH,20 OZ,11.65,,
999999981266,STARBUCKS,COLD BREW COFFEE VANILLA AND FIG WITH CREAM,,1 COUNT,1 PACK,GLASS BOTTLE,11 FL OZ,2.98,,
1_999999981266,1_STARBUCKS,COLD BREW COFFEE VANILLA AND FIG WITH CREAM,,1 COUNT,1 PACK,GLASS BOTTLE,11 FL OZ,2.98,,SIDE VIEW
5_999999981266,5_STARBUCKS,COLD BREW COFFEE VANILLA AND FIG WITH CREAM,,1 COUNT,1 PACK,GLASS BOTTLE,11 FL OZ,2.98,,PARTIAL VIEW
1_999999823950,1_STARBUCKS,SUMATRA SINGLE ORIGIN EARTHLY AND HERBAL DARK,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,SIDE VIEW
1_999999823951,1_STARBUCKS,SUMATRA SINGLE ORIGIN EARTHLY AND HERBAL DARK,,1 COUNT,1 PACK,POUCH,20 OZ,11.65,,SIDE VIEW
5_999999823950,5_STARBUCKS,SUMATRA SINGLE ORIGIN EARTHLY AND HERBAL DARK,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,PARTIAL VIEW
5_999999823951,5_STARBUCKS,SUMATRA SINGLE ORIGIN EARTHLY AND HERBAL DARK,,1 COUNT,1 PACK,POUCH,20 OZ,11.65,,PARTIAL VIEW
1_999999823864,1_STARBUCKS,CAFE VERONA ROAST SWEET AND DARK COCOA DARK,,1 count,1 PACK,POUCH,28 OZ,15.98,,SIDE VIEW
3_999999982317,3_NESTLE,HOT COCOA MIX,,,,BOX,,,,TOP VIEW
999999823952,STARBUCKS,PIKE PLACE ROAST SMOOTH & BALANCED MEDIUM ROAST,,1 COUNT,1 PACK,POUCH,20 OZ,11.98,,
999999823953,STARBUCKS,CAFE VERONA ROAST SWEET AND DARK COCOA DARK,,1 COUNT,1 PACK,POUCH,20 OZ,11.98,,
999999823954,STARBUCKS,VERANDA BLEND MELLOW AND SOFT STARBUCKS BLONDE,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,
999999823955,STARBUCKS,VERANDA BLEND MELLOW AND SOFT STARBUCKS BLONDE,,1 COUNT,1 PACK,POUCH,20 OZ,11.18,,
999999823956,STARBUCKS,MOCHA FLAVORED GROUND COFFEE WITH NATURAL FLAVORS CHOCOLATY AND LUSCIOUS,,1 COUNT,1 PACK,POUCH,11 OZ,6.42,,
999999823957,STARBUCKS,COLOMBIA SINGLE ORIGIN BALANCED AND NUTTY,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,
999999823958,STARBUCKS,ITALIAN ROAST ROASTY AND SWEET DARK,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,
999999823959,STARBUCKS,ITALIAN ROAST ROASTY AND SWEET DARK,,1 COUNT,1 PACK,POUCH,20 OZ,10.69,,
999999823960,STARBUCKS,MORNING JOE STOUT AND REFINED,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,
999999823961,STARBUCKS,FRENCH ROAST INTENSE & SMOKY DARK ROAST GROUND COFFEE,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,
999999823962,STARBUCKS,FRENCH ROAST INTENSE & SMOKY DARK ROAST GROUND COFFEE,,1 COUNT,1 PACK,POUCH,28 OZ,15.98,,
1_999999823952,1_STARBUCKS,PIKE PLACE ROAST SMOOTH & BALANCED MEDIUM ROAST,,1 COUNT,1 PACK,POUCH,20 OZ,11.98,,SIDE VIEW
1_999999823953,1_STARBUCKS,CAFE VERONA ROAST SWEET AND DARK COCOA DARK,,1 COUNT,1 PACK,POUCH,20 OZ,11.98,,SIDE VIEW
1_999999823954,1_STARBUCKS,VERANDA BLEND MELLOW AND SOFT STARBUCKS BLONDE,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,SIDE VIEW
1_999999823955,1_STARBUCKS,VERANDA BLEND MELLOW AND SOFT STARBUCKS BLONDE,,1 COUNT,1 PACK,POUCH,20 OZ,11.18,,SIDE VIEW
1_999999823956,1_STARBUCKS,MOCHA FLAVORED GROUND COFFEE WITH NATURAL FLAVORS CHOCOLATY AND LUSCIOUS,,1 COUNT,1 PACK,POUCH,11 OZ,6.42,,SIDE VIEW
1_999999823957,1_STARBUCKS,COLOMBIA SINGLE ORIGIN BALANCED AND NUTTY,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,SIDE VIEW
1_999999823958,1_STARBUCKS,ITALIAN ROAST ROASTY AND SWEET DARK,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,SIDE VIEW
1_999999823959,1_STARBUCKS,ITALIAN ROAST ROASTY AND SWEET DARK,,1 COUNT,1 PACK,POUCH,20 OZ,10.69,,SIDE VIEW
1_999999823960,1_STARBUCKS,MORNING JOE STOUT AND REFINED,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,SIDE VIEW
1_999999823961,1_STARBUCKS,FRENCH ROAST INTENSE & SMOKY DARK ROAST GROUND COFFEE,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,SIDE VIEW
1_999999823962,1_STARBUCKS,FRENCH ROAST INTENSE & SMOKY DARK ROAST GROUND COFFEE,,1 COUNT,1 PACK,POUCH,28 OZ,15.98,,SIDE VIEW
5_999999823952,5_STARBUCKS,PIKE PLACE ROAST SMOOTH & BALANCED MEDIUM ROAST,,1 COUNT,1 PACK,POUCH,20 OZ,11.98,,PARTIAL VIEW
5_999999823953,5_STARBUCKS,CAFE VERONA ROAST SWEET AND DARK COCOA DARK,,1 COUNT,1 PACK,POUCH,20 OZ,11.98,,PARTIAL VIEW
5_999999823954,5_STARBUCKS,VERANDA BLEND MELLOW AND SOFT STARBUCKS BLONDE,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,PARTIAL VIEW
5_999999823955,5_STARBUCKS,VERANDA BLEND MELLOW AND SOFT STARBUCKS BLONDE,,1 COUNT,1 PACK,POUCH,20 OZ,11.18,,PARTIAL VIEW
5_999999823956,5_STARBUCKS,MOCHA FLAVORED GROUND COFFEE WITH NATURAL FLAVORS CHOCOLATY AND LUSCIOUS,,1 COUNT,1 PACK,POUCH,11 OZ,6.42,,PARTIAL VIEW
5_999999823957,5_STARBUCKS,COLOMBIA SINGLE ORIGIN BALANCED AND NUTTY,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,PARTIAL VIEW
5_999999823958,5_STARBUCKS,ITALIAN ROAST ROASTY AND SWEET DARK,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,PARTIAL VIEW
5_999999823959,5_STARBUCKS,ITALIAN ROAST ROASTY AND SWEET DARK,,1 COUNT,1 PACK,POUCH,20 OZ,10.69,,PARTIAL VIEW
5_999999823960,5_STARBUCKS,MORNING JOE STOUT AND REFINED,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,PARTIAL VIEW
5_999999823961,5_STARBUCKS,FRENCH ROAST INTENSE & SMOKY DARK ROAST GROUND COFFEE,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,PARTIAL VIEW
5_999999823962,5_STARBUCKS,FRENCH ROAST INTENSE & SMOKY DARK ROAST GROUND COFFEE,,1 COUNT,1 PACK,POUCH,28 OZ,15.98,,PARTIAL VIEW
5_999999982134,5_STARBUCKS,VIA INSTANT LATTE WHITE CHOCOLATE MOCHA,,5 COUNT,1 PACK,POUCH,,5.98,,PARTIAL VIEW
999999823963,CAFE SOLUBLE,INSTANT COFFEE,,,,JAR,,,,
1_999999823963,1_CAFE SOLUBLE,INSTANT COFFEE,,,,JAR,,,,SIDE VIEW
5_999999823963,5_CAFE SOLUBLE,INSTANT COFFEE,,,,JAR,,,,PARTIAL VIEW
4_999999982179,4_STARBUCKS,BRAND,,,,CANISTER,,,,REAR VIEW
999999823964,STARBUCKS,HOUSE BLEND RICH AND LIVELY MEDIUM,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,
999999823965,STARBUCKS,BREAKFAST BLEND BRIGHT AND TANGY MEDIUM,,1 COUNT,1 PACK,POUCH,28 OZ,15.98,,
1_999999823964,1_STARBUCKS,HOUSE BLEND RICH AND LIVELY MEDIUM,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,SIDE VIEW
1_999999823965,1_STARBUCKS,BREAKFAST BLEND BRIGHT AND TANGY MEDIUM,,1 COUNT,1 PACK,POUCH,28 OZ,15.98,,SIDE VIEW
5_999999823964,5_STARBUCKS,HOUSE BLEND RICH AND LIVELY MEDIUM,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,PARTIAL VIEW
5_999999823965,5_STARBUCKS,BREAKFAST BLEND BRIGHT AND TANGY MEDIUM,,1 COUNT,1 PACK,POUCH,28 OZ,15.98,,PARTIAL VIEW
999999997506,STARBUCKS,FRAPPUCINO VANILLA,,4 COUNT,1 PACK,BOX,38 FL OZ,5.68,,
1_999999997506,1_STARBUCKS,FRAPPUCINO VANILLA,,4 COUNT,1 PACK,BOX,38 FL OZ,5.68,,SIDE VIEW
5_999999997506,5_STARBUCKS,FRAPPUCINO VANILLA,,4 COUNT,1 PACK,BOX,38 FL OZ,5.68,,PARTIAL VIEW
6_999999982019,6_STARBUCKS,CARAMEL FLAVORED GROUND COFFEE WITH OTHER NATURAL FLAVOR,,16 COUNT,1 PACK,BOX,5.7 OZ,10.98,,ANGLED VIEW
1_999999982303,1_MCCAFE,K CUPS,,,,BOX,,,,SIDE VIEW
999999997507,DON FRANCISCO,GROUND COFFEE,,,,CANISTER,,,,
1_999999997507,1_DON FRANCISCO,GROUND COFFEE,,,,CANISTER,,,,SIDE VIEW
4_999999997507,4_DON FRANCISCO,GROUND COFFEE,,,,CANISTER,,,,REAR VIEW
5_999999997507,5_DON FRANCISCO,GROUND COFFEE,,,,CANISTER,,,,PARTIAL VIEW
6_999999982375,6_SAMS CHOICE,K CUPS,,,,BOX,,,,ANGLED VIEW
6_999999982324,6_GEVALIA,K CUPS,,,,BOX,,,,ANGLED VIEW
6_999999982021,6_STARBUCKS,FRENCH ROAST INTENSE & SMOKY DARK ROAST GROUND COFFEE,,16 COUNT,1 PACK,BOX,6.7 OZ,10.98,,ANGLED VIEW
6_999999982290,6_YUBAN,K CUPS,,,,BOX,,,,ANGLED VIEW
6_999999823860,6_CARIBOU,K CUPS,,,,BOX,,,,ANGLED VIEW
999999997508,BONUS BLEND,GROUND COFFEE,,,,POUCH,,,,
999999997509,VERENA STREET,K CUPS,,,,BOX,,,,
999999997510,VERENA STREET,GROUND COFFEE,,,,POUCH,,,,
999999997511,BOYERS COFFEE,GROUND COFFEE,,,,POUCH,,,,
999999997512,BOYERS COFFEE,K CUPS,,,,BOX,,,,
1_999999997508,1_BONUS BLEND,GROUND COFFEE,,,,POUCH,,,,SIDE VIEW
1_999999997509,1_VERENA STREET,K CUPS,,,,BOX,,,,SIDE VIEW
1_999999997510,1_VERENA STREET,GROUND COFFEE,,,,POUCH,,,,SIDE VIEW
1_999999997511,1_BOYERS COFFEE,GROUND COFFEE,,,,POUCH,,,,SIDE VIEW
1_999999997512,1_BOYERS COFFEE,K CUPS,,,,BOX,,,,SIDE VIEW
5_999999997508,5_BONUS BLEND,GROUND COFFEE,,,,POUCH,,,,PARTIAL VIEW
5_999999997509,5_VERENA STREET,K CUPS,,,,BOX,,,,PARTIAL VIEW
5_999999997510,5_VERENA STREET,GROUND COFFEE,,,,POUCH,,,,PARTIAL VIEW
5_999999997511,5_BOYERS COFFEE,GROUND COFFEE,,,,POUCH,,,,PARTIAL VIEW
5_999999997512,5_BOYERS COFFEE,K CUPS,,,,BOX,,,,PARTIAL VIEW
6_999999997509,6_VERENA STREET,K CUPS,,,,BOX,,,,ANGLED VIEW
6_999999997512,6_BOYERS COFFEE,K CUPS,,,,BOX,,,,ANGLED VIEW
999999997513,THE COFFEE BEAN AND TEA LEAF,K CUPS,,,,BOX,,,,
1_999999997513,1_THE COFFEE BEAN AND TEA LEAF,K CUPS,,,,BOX,,,,SIDE VIEW
4_999999997513,4_THE COFFEE BEAN AND TEA LEAF,K CUPS,,,,BOX,,,,REAR VIEW
5_999999997513,5_THE COFFEE BEAN AND TEA LEAF,K CUPS,,,,BOX,,,,PARTIAL VIEW
6_999999997513,6_THE COFFEE BEAN AND TEA LEAF,K CUPS,,,,BOX,,,,ANGLED VIEW
6_999999982011,6_STARBUCKS,BREAKFAST BLEND BRIGHT & TANGY MEDIUM ROAST,,32 COUNT,1 PACK,BOX,14.08 OZ,21.48,,ANGLED VIEW
5_762111925589,5_STARBUCKS,KEURIG HOT DECAF HOUSE BLEND RICH & LIVELY MEDIUM ROAST DECAFFEINATED GROUND COFFEE,,16 COUNT,1 PACK,BOX,6.7 OZ,10.98,,PARTIAL VIEW
999999997514,THOMAS COFFEE,GROUND COFFEE,,,,CANISTER,,,,
1_999999997514,1_THOMAS COFFEE,GROUND COFFEE,,,,CANISTER,,,,SIDE VIEW
5_999999997514,5_THOMAS COFFEE,GROUND COFFEE,,,,CANISTER,,,,PARTIAL VIEW
6_999999982342,6_DUNKIN' DONUTS,GROUND COFFEE,,,,BOX,,,,ANGLED VIEW
6_999999823948,6_STARBUCKS,ESPRESSO ROAST RICH AND CARAMELLY DARK,,1 COUNT,1 PACK,POUCH,12 OZ,6.42,,ANGLED VIEW
999999997515,CHURCHILL COFFEE COMPANY,GROUND COFFEE,,,,POUCH,,,,
1_999999997515,1_CHURCHILL COFFEE COMPANY,GROUND COFFEE,,,,POUCH,,,,SIDE VIEW
4_999999997515,4_CHURCHILL COFFEE COMPANY,GROUND COFFEE,,,,POUCH,,,,REAR VIEW
5_999999997515,5_CHURCHILL COFFEE COMPANY,GROUND COFFEE,,,,POUCH,,,,PARTIAL VIEW
6_999999997515,6_CHURCHILL COFFEE COMPANY,GROUND COFFEE,,,,POUCH,,,,ANGLED VIEW
6_999999823879,6_STARBUCKS,PLUS COFFEE WITH 2X CAFFEINE HONEY CARAMEL FLAVORED WITH OTHER NATURAL FLAVORS,KEURIG,16 COUNT,1 PACK,BOX,5.9 OZ,12.98,,ANGLED VIEW
1_999999982012,1_STARBUCKS,PIKE PLACE ROAST SMOOTH & BALANCED MEDIUM ROAST,,32 COUNT,1 PACK,BOX,14.08 OZ,19.98,,SIDE VIEW
6_999999982173,6_STARBUCKS,BRAND,,,,POUCH,,,,ANGLED VIEW
6_999999982018,6_STARBUCKS,CINNAMON DOLCE FLAVORED GROUND COFFEE WITH OTHER NATURAL FLAVORS SIGNATURE COLLECTION,,16 COUNT,1 PACK,BOX,5.7 OZ,10.98,,ANGLED VIEW
1_999999823871,1_STARBUCKS,FRENCH ROAST INTENSE AND SMOKEY DARK,,1 count,1 PACK,POUCH,20 OZ,11.98,,SIDE VIEW
999999997516,SEATTLES BEST COFFEE,BRAND,,,,BOX,,,,
1_999999997516,1_SEATTLES BEST COFFEE,BRAND,,,,BOX,,,,SIDE VIEW
4_999999997516,4_SEATTLES BEST COFFEE,BRAND,,,,BOX,,,,REAR VIEW
5_999999997516,5_SEATTLES BEST COFFEE,BRAND,,,,BOX,,,,PARTIAL VIEW
6_999999997516,6_SEATTLES BEST COFFEE,BRAND,,,,BOX,,,,ANGLED VIEW
999999997517,CA CAFE,INSTANT COFFEE,,,,JAR,,,,
1_999999823864,1_CA CAFE,INSTANT COFFEE,,,,JAR,,,,SIDE VIEW
4_999999997517,4_CA CAFE,INSTANT COFFEE,,,,JAR,,,,REAR VIEW
5_999999997517,5_CA CAFE,INSTANT COFFEE,,,,JAR,,,,PARTIAL VIEW
1_999999823869,1_STARBUCKS,PIKE PLACE ROAST SMOOTH AND BALANCED,,1 count,1 PACK,POUCH,12 OZ,6.42,,SIDE VIEW
999999997518,STARBUCKS,NATURALLY FLAVORED VANILLA SYRUP WITH OTHER NATURAL FLAVORS,,1 count,1 PACK,BOTTLE,12.17 FL OZ,4.98,,
1_999999997518,1_STARBUCKS,NATURALLY FLAVORED VANILLA SYRUP WITH OTHER NATURAL FLAVORS,,1 count,1 PACK,BOTTLE,12.17 FL OZ,4.98,,SIDE VIEW
